Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2016,1,1,16,126,0.4,91.44,990
2016,1,2,21,132,0.4,89.00,990
2016,1,3,19,3,0.3,93.96,990
2016,1,4,37,62,0.4,88.89,994
2016,1,5,29,166,0.6,80.65,1008
2016,1,6,21,256,0.6,87.83,1010
2016,1,7,23,234,0.5,88.90,1010
2016,1,8,29,164,0.4,84.68,1010
2016,1,9,36,24,0.4,85.37,1010
2016,1,10,38,90,0.4,94.94,1006
2016,1,11,33,92,0.5,93.01,985
2016,1,12,21,267,0.4,61.13,999
2016,1,13,27,106,0.6,88.27,975
2016,1,14,28,185,0.5,77.14,989
2016,1,15,22,280,0.6,76.53,996
2016,1,16,21,149,0.5,82.76,983
2016,1,17,35,10,0.4,91.19,989
2016,1,18,40,69,0.3,89.66,978
2016,1,19,38,58,0.5,86.71,971
2016,1,20,30,220,0.6,87.08,984
2016,1,21,30,206,0.5,86.46,990
2016,1,22,27,243,0.4,86.02,995
2016,1,23,29,200,0.3,86.05,1000
2016,1,24,29,193,0.4,87.43,990
2016,1,25,23,291,0.6,84.76,1003
2016,1,26,36,165,0.5,93.08,1001
2016,1,27,31,2,0.3,98.48,991
2016,1,28,23,298,0.3,77.45,999
2016,1,29,16,127,0.4,96.86,979
2016,1,30,36,1,0.5,84.65,991
2016,1,31,51,72,0.2,96.20,995
2016,2,1,46,103,0.3,100.00,988
2016,2,2,23,308,0.4,79.42,1004
2016,2,3,47,93,0.4,72.89,1012
2016,2,4,27,1,0.4,99.84,1000
2016,2,5,34,2,0.4,98.44,995
2016,2,6,25,293,0.5,76.43,1005
2016,2,7,36,154,0.5,83.95,1003
2016,2,8,36,4,0.6,75.12,995
2016,2,9,48,84,0.4,88.33,980
2016,2,10,47,71,0.4,87.60,984
2016,2,11,52,88,0.4,90.55,980
2016,2,12,38,225,0.5,85.05,995
2016,2,13,46,79,0.4,83.43,993
2016,2,14,51,160,0.5,85.21,995
2016,2,15,29,335,0.6,83.54,1016
2016,2,16,45,82,0.5,94.19,1010
2016,2,17,58,94,0.4,98.53,991
2016,2,18,39,288,0.3,79.80,1005
2016,2,19,29,338,0.4,65.13,1010
2016,2,20,50,46,0.5,85.75,1004
2016,2,21,51,17,0.3,100.00,990
2016,2,22,41,237,0.4,72.98,999
2016,2,23,30,336,0.3,56.40,1017
2016,2,24,41,6,0.4,91.49,1010
2016,2,25,25,180,0.5,99.98,983
2016,2,26,41,3,0.5,89.18,979
2016,2,27,28,363,0.5,62.70,995
2016,2,28,58,120,0.4,87.81,992
2016,3,1,41,279,0.5,77.78,995
2016,3,2,45,42,0.6,84.95,992
2016,3,3,40,283,0.8,64.36,994
2016,3,4,36,321,0.4,58.22,1010
2016,3,5,73,27,0.8,80.70,996
2016,3,6,42,343,0.5,73.51,1008
2016,3,7,48,301,0.5,82.60,1005
2016,3,8,52,309,0.4,82.90,1001
2016,3,9,48,8,0.4,87.93,1002
2016,3,10,84,23,0.3,91.27,997
2016,3,11,72,26,0.5,84.36,997
2016,3,12,79,170,0.4,83.14,999
2016,3,13,63,209,0.6,80.98,990
2016,3,14,40,384,0.4,62.29,1010
2016,3,15,77,154,0.4,81.41,1007
2016,3,16,87,107,0.3,99.44,995
2016,3,17,82,67,0.2,94.67,990
2016,3,18,54,7,0.3,95.67,984
2016,3,19,57,290,0.5,63.43,993
2016,3,20,39,420,0.4,57.52,1000
2016,3,21,54,134,0.5,88.59,985
2016,3,22,55,343,0.8,73.99,991
2016,3,23,76,53,0.4,92.33,997
2016,3,24,88,24,0.4,64.12,1009
2016,3,25,88,17,0.4,91.11,997
2016,3,26,89,157,0.5,82.33,1005
2016,3,27,73,277,0.2,75.61,1010
2016,3,28,93,92,0.3,96.60,995
2016,3,29,100,141,0.7,89.36,973
2016,3,30,41,401,0.4,70.38,999
2016,3,31,86,142,0.4,92.06,1000
2016,4,1,61,4,0.5,99.24,987
2016,4,2,48,2,0.2,97.04,981
2016,4,3,65,41,0.4,87.40,971
2016,4,4,61,351,0.6,52.63,998
2016,4,5,53,347,0.5,63.51,1000
2016,4,6,42,428,0.5,60.37,1008
2016,4,7,104,115,0.6,88.16,1004
2016,4,8,73,31,0.5,98.96,990
2016,4,9,84,238,0.2,90.22,990
2016,4,10,83,257,0.6,83.50,995
2016,4,11,73,271,0.4,82.37,1010
2016,4,12,110,67,0.5,99.34,1009
2016,4,13,106,171,0.3,89.34,1008
2016,4,14,113,119,0.5,80.91,1010
2016,4,15,78,3,0.7,89.92,1010
2016,4,16,117,24,0.6,86.96,1011
2016,4,17,67,339,0.2,78.47,1010
2016,4,18,104,196,0.3,77.75,1002
2016,4,19,92,281,0.2,73.41,1000
2016,4,20,59,343,0.5,73.82,1000
2016,4,21,54,309,0.4,78.86,993
2016,4,22,43,432,0.3,79.48,990
2016,4,23,88,47,0.3,87.68,990
2016,4,24,76,192,0.5,77.46,992
2016,4,25,61,407,0.4,74.27,998
2016,4,26,115,151,0.2,77.71,993
2016,4,27,52,431,0.3,75.74,990
2016,4,28,97,244,0.5,73.10,996
2016,4,29,42,480,0.3,66.27,1000
2016,4,30,47,451,0.2,72.50,1007
2016,5,1,55,431,0.3,71.91,1010
2016,5,2,132,99,0.3,77.77,1005
2016,5,3,115,22,0.3,96.34,990
2016,5,4,142,51,0.3,85.84,998
2016,5,5,103,6,0.3,97.68,991
2016,5,6,143,38,0.2,97.37,993
2016,5,7,131,103,0.2,92.75,997
2016,5,8,117,166,0.2,95.36,987
2016,5,9,76,302,0.6,75.32,989
2016,5,10,76,377,0.4,80.10,999
2016,5,11,97,325,0.4,77.09,1000
2016,5,12,68,322,0.4,78.97,1000
2016,5,13,110,287,0.3,77.01,1000
2016,5,14,90,90,0.2,97.57,986
2016,5,15,108,101,0.3,93.79,985
2016,5,16,134,75,0.6,83.28,984
2016,5,17,87,286,0.4,84.98,997
2016,5,18,54,439,0.3,75.59,1000
2016,5,19,102,303,0.3,78.34,1000
2016,5,20,127,209,0.3,86.41,1000
2016,5,21,79,365,0.3,80.23,1000
2016,5,22,122,29,0.3,89.48,998
2016,5,23,116,47,0.3,94.73,993
2016,5,24,142,85,0.2,96.04,1000
2016,5,25,107,242,0.2,92.18,1000
2016,5,26,129,104,0.3,92.94,1001
2016,5,27,132,31,0.2,88.21,1007
2016,5,28,148,66,0.3,89.84,1002
2016,5,29,126,140,0.2,82.30,1010
2016,5,30,95,15,0.3,98.80,998
2016,5,31,122,183,0.2,92.92,990
2016,6,1,54,451,0.3,83.22,1003
2016,6,2,59,458,0.2,81.36,1010
2016,6,3,156,131,0.2,92.69,1004
2016,6,4,148,107,0.1,92.17,1000
2016,6,5,142,147,0.2,92.59,1000
2016,6,6,119,37,0.3,98.42,991
2016,6,7,159,105,0.2,92.70,989
2016,6,8,81,105,0.3,94.45,978
2016,6,9,135,74,0.3,90.02,980
2016,6,10,120,95,0.3,90.92,987
2016,6,11,131,177,0.2,87.50,993
2016,6,12,76,22,0.2,97.48,983
2016,6,13,144,55,0.2,94.18,980
2016,6,14,102,9,0.3,95.56,983
2016,6,15,147,54,0.2,92.36,990
2016,6,16,116,39,0.2,87.36,990
2016,6,17,59,418,0.3,76.16,994
2016,6,18,47,493,0.2,73.52,1006
2016,6,19,50,477,0.3,74.23,1010
2016,6,20,49,490,0.3,77.77,1005
2016,6,21,134,147,0.3,90.48,990
2016,6,22,140,210,0.2,89.05,990
2016,6,23,85,239,0.3,87.39,992
2016,6,24,52,472,0.3,81.87,1000
2016,6,25,79,360,0.3,79.97,1009
2016,6,26,67,415,0.2,83.70,1007
2016,6,27,61,409,0.3,86.54,1000
2016,6,28,89,355,0.3,87.21,1000
2016,6,29,140,29,0.3,98.56,1000
2016,6,30,128,145,0.2,94.13,998
2016,7,1,101,365,0.2,85.52,1000
2016,7,2,131,38,0.3,96.45,994
2016,7,3,98,374,0.4,81.02,991
2016,7,4,54,441,0.3,82.02,994
2016,7,5,109,291,0.3,86.14,990
2016,7,6,134,143,0.3,87.65,993
2016,7,7,124,32,0.2,90.52,999
2016,7,8,129,15,0.3,93.17,996
2016,7,9,129,47,0.2,87.39,1000
2016,7,10,88,21,0.2,96.06,995
2016,7,11,131,208,0.4,89.63,993
2016,7,12,62,366,0.2,85.06,1000
2016,7,13,63,390,0.2,84.58,1000
2016,7,14,66,405,0.4,87.83,1000
2016,7,15,99,245,0.3,91.40,990
2016,7,16,76,381,0.2,87.66,999
2016,7,17,98,62,0.2,92.58,1000
2016,7,18,150,157,0.3,91.96,1000
2016,7,19,83,314,0.3,86.51,993
2016,7,20,52,446,0.4,82.38,1000
2016,7,21,83,346,0.3,85.48,1000
2016,7,22,111,281,0.3,92.38,993
2016,7,23,129,155,0.2,92.03,990
2016,7,24,89,240,0.1,84.91,992
2016,7,25,105,260,0.2,87.80,998
2016,7,26,93,25,0.3,94.85,990
2016,7,27,73,359,0.2,85.28,992
2016,7,28,86,317,0.3,86.24,1000
2016,7,29,142,111,0.2,93.19,1000
2016,7,30,92,235,0.3,87.63,998
2016,7,31,71,385,0.2,81.75,1000
2016,8,1,112,250,0.3,81.33,1000
2016,8,2,120,241,0.3,82.74,1000
2016,8,3,61,367,0.3,80.67,1000
2016,8,4,94,180,0.3,84.83,1000
2016,8,5,76,306,0.4,85.13,1000
2016,8,6,110,194,0.4,88.25,990
2016,8,7,93,284,0.3,85.24,990
2016,8,8,52,408,0.4,81.15,992
2016,8,9,49,425,0.4,80.29,1000
2016,8,10,85,285,0.3,80.09,1005
2016,8,11,112,178,0.2,88.64,1000
2016,8,12,115,51,0.2,92.96,990
2016,8,13,129,99,0.2,80.76,1000
2016,8,14,51,14,0.2,96.36,996
2016,8,15,118,40,0.2,90.69,1000
2016,8,16,87,269,0.2,84.14,1003
2016,8,17,73,39,0.4,97.84,993
2016,8,18,62,340,0.3,85.77,991
2016,8,19,79,322,0.3,82.19,993
2016,8,20,112,200,0.2,88.85,1000
2016,8,21,100,220,0.3,89.30,1000
2016,8,22,90,48,0.3,96.11,993
2016,8,23,37,431,0.5,81.43,999
2016,8,24,101,225,0.3,86.80,1000
2016,8,25,87,232,0.4,90.93,1000
2016,8,26,69,57,0.3,92.88,1000
2016,8,27,108,198,0.3,85.89,1003
2016,8,28,51,359,0.2,77.10,1010
2016,8,29,98,102,0.4,93.50,996
2016,8,30,75,315,0.3,80.47,1000
2016,8,31,103,162,0.3,86.52,995
2016,9,1,80,7,0.2,96.08,990
2016,9,2,92,109,0.5,89.43,996
2016,9,3,58,321,0.4,79.98,1002
2016,9,4,42,393,0.3,77.93,1010
2016,9,5,67,279,0.4,81.54,1010
2016,9,6,103,53,0.2,96.88,1002
2016,9,7,56,310,0.2,90.27,1000
2016,9,8,82,157,0.3,91.19,1000
2016,9,9,73,41,0.3,94.97,991
2016,9,10,35,379,0.2,83.95,1000
2016,9,11,88,114,0.5,92.39,996
2016,9,12,32,406,0.5,74.10,1000
2016,9,13,34,387,0.4,83.93,1000
2016,9,14,49,332,0.4,87.46,996
2016,9,15,80,173,0.5,76.78,1003
2016,9,16,44,362,0.5,75.83,1010
2016,9,17,43,334,0.4,85.31,1009
2016,9,18,80,75,0.4,91.02,1000
2016,9,19,54,9,0.2,99.20,1000
2016,9,20,72,98,0.2,96.09,1000
2016,9,21,50,310,0.3,82.87,1000
2016,9,22,35,359,0.4,80.37,1000
2016,9,23,71,4,0.4,94.05,998
2016,9,24,52,303,0.4,79.14,996
2016,9,25,75,211,0.4,88.98,993
2016,9,26,67,234,0.4,84.18,1000
2016,9,27,34,0,0.3,94.96,1000
2016,9,28,79,39,0.4,90.88,1008
2016,9,29,61,189,0.5,85.41,1010
2016,9,30,40,306,0.5,75.34,1013
2016,10,1,80,138,0.3,73.86,1010
2016,10,2,56,66,0.4,95.55,1003
2016,10,3,52,127,0.4,91.14,999
2016,10,4,29,363,0.5,82.02,1010
2016,10,5,28,367,0.4,86.74,1010
2016,10,6,27,365,0.3,89.24,1010
2016,10,7,47,266,0.3,87.49,1010
2016,10,8,32,322,0.4,86.67,1005
2016,10,9,78,53,0.2,96.45,1000
2016,10,10,23,241,0.9,94.88,990
2016,10,11,28,323,0.5,79.99,1008
2016,10,12,50,238,0.5,85.09,1010
2016,10,13,55,150,0.3,95.74,1004
2016,10,14,47,114,0.4,89.25,1003
2016,10,15,44,249,0.4,84.96,1010
2016,10,16,34,267,0.4,80.86,1002
2016,10,17,43,174,0.3,91.94,991
2016,10,18,29,300,0.3,89.09,1000
2016,10,19,39,72,0.3,98.98,993
2016,10,20,25,316,0.4,85.87,1008
2016,10,21,26,38,0.4,96.58,1003
2016,10,22,38,8,0.4,99.90,979
2016,10,23,49,91,0.7,82.22,980
2016,10,24,30,288,0.5,77.82,988
2016,10,25,45,79,0.4,88.90,993
2016,10,26,47,125,0.3,96.72,1003
2016,10,27,56,103,0.4,90.90,1013
2016,10,28,45,17,0.5,94.69,1007
2016,10,29,45,144,0.4,99.66,990
2016,10,30,32,49,0.3,96.45,990
2016,10,31,49,9,0.3,94.92,997
2016,11,1,34,86,0.3,95.57,1009
2016,11,2,49,115,0.2,93.38,1005
2016,11,3,46,39,0.2,96.13,997
2016,11,4,27,2,0.2,97.82,993
2016,11,5,41,164,0.3,85.14,1000
2016,11,6,27,115,0.3,97.53,1003
2016,11,7,35,226,0.4,88.33,1010
2016,11,8,20,296,0.5,87.17,1000
2016,11,9,36,172,0.2,96.45,990
2016,11,10,32,150,0.3,88.79,990
2016,11,11,26,68,0.3,91.14,979
2016,11,12,21,274,0.3,82.05,995
2016,11,13,31,198,0.3,87.73,993
2016,11,14,27,226,0.4,95.63,1000
2016,11,15,37,152,0.2,98.46,1000
2016,11,16,20,145,0.2,100.00,995
2016,11,17,42,23,0.2,99.86,993
2016,11,18,15,145,0.3,99.48,1000
2016,11,19,18,80,0.3,99.68,994
2016,11,20,18,239,0.2,99.97,980
2016,11,21,25,209,0.3,92.75,980
2016,11,22,37,11,0.2,94.90,986
2016,11,23,36,93,0.3,95.41,993
2016,11,24,28,188,0.3,87.76,1009
2016,11,25,31,4,0.3,79.15,1010
2016,11,26,29,163,0.2,88.02,1005
2016,11,27,20,145,0.5,97.87,988
2016,11,28,26,67,0.3,88.62,993
2016,11,29,27,163,0.3,88.93,1007
2016,11,30,29,84,0.3,99.75,998
2016,12,1,25,40,0.3,99.80,986
2016,12,2,29,152,0.4,93.89,982
2016,12,3,36,95,0.3,93.40,984
2016,12,4,31,117,0.3,85.26,997
2016,12,5,28,153,0.2,71.59,1000
2016,12,6,18,233,0.2,76.51,1000
2016,12,7,33,48,0.2,79.01,1000
2016,12,8,27,7,0.2,91.84,992
2016,12,9,26,151,0.3,82.80,987
2016,12,10,23,124,0.3,68.92,999
2016,12,11,23,207,0.3,69.48,1009
2016,12,12,16,124,0.3,84.22,998
2016,12,13,32,114,0.4,87.81,994
2016,12,14,18,1,0.3,90.85,994
2016,12,15,19,124,0.4,87.41,982
2016,12,16,27,167,0.7,77.25,994
2016,12,17,37,34,0.4,85.95,1005
2016,12,18,11,124,0.3,99.92,993
2016,12,19,25,160,0.3,52.98,1016
2016,12,20,16,257,0.2,66.87,1015
2016,12,21,23,142,0.2,89.53,998
2016,12,22,16,124,0.2,93.65,1000
2016,12,23,25,76,0.2,91.66,1003
2016,12,24,34,21,0.2,97.13,1003
2016,12,25,18,90,0.5,75.39,999
2016,12,26,17,243,0.2,64.80,1018
2016,12,27,10,44,0.3,94.59,988
2016,12,28,29,68,0.2,90.96,994
2016,12,29,20,217,0.2,84.37,1000
2016,12,30,28,149,0.5,88.05,976
2016,12,31,20,225,0.3,78.30,995